Год,Категория,Зарплата,Кумулятивный_ИПЦ,Реальная зарплата,Базовая зарплата
2008,"Предоставление прочих коммунальных, социальных и персональных услуг",13538.6,3.144070506975516,4306.073915951602,4049.1024499152236
2008,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,3.144070506975516,,
2008,"Деятельность профессиональная,научная и техническая",,3.144070506975516,,
2008,Деятельность административная и сопутствующие дополнительные услуги,,3.144070506975516,,
2009,"Сельское хозяйство, охота и лесное хозяйство",9619.2,3.420748711589362,2812.0159681447894,2803.4771678757743
2009,"Рыболовство, рыбоводство",22913.5,3.420748711589362,6698.387380040505,8098.238380780938
2009,Добыча топливно-энергетических полезных ископаемых,,3.420748711589362,,
2009,"Добыча полезных ископаемых, кроме топливно-энергетических",35363.4,3.420748711589362,10337.912247161037,16905.101078688127
2009,Обрабатывающие производства,16583.1,3.420748711589362,4847.79836174961,6731.077248461862
2009,"Производство пищевых продуктов, включая напитки, и табака",,3.420748711589362,,
2009,Текстильное и швейное производство,9020.5,3.420748711589362,2636.995804292464,3457.1759857227594
2009,"Производство кожи, изделий из кожи и производство обуви",,3.420748711589362,,
2009,Обработка древесины и производство изделий из дерева,10947.2,3.420748711589362,3200.235072196715,4949.271284796222
2009,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,17707.1,3.420748711589362,5176.381398612836,7788.037374488726
2009,Производство кокса и нефтепродуктов,37963.7,3.420748711589362,11098.06747025307,13991.203736095491
2009,Химическое производство,19428.7,3.420748711589362,5679.66303229943,7839.263228738815
2009,Производство резиновых и пластмассовых изделий,,3.420748711589362,,
2009,Производство прочих неметаллических минеральных продуктов,16053.7,3.420748711589362,4693.036920721683,6209.71188742761
2009,Металлургическое производство и производство готовых металлических изделий,,3.420748711589362,,
2009,Производство машин и оборудования,17009.6,3.420748711589362,4972.478668886769,5621.468327789074
2009,"Производство электрооборудования, электронного и оптического оборудования",17360.4,3.420748711589362,5075.029317758317,5702.006754193382
2009,Производство транспортных средств и оборудования,17367.8,3.420748711589362,5077.19258686222,6984.076050841475
2009,Прочие производства,12543.1,3.420748711589362,3666.7703644832113,5843.1624414602975
2009,"Производство и распределение электроэнергии, газа и воды",21554.2,3.420748711589362,6301.018232346392,8983.022718911665
2009,Строительство,18122.2,3.420748711589362,5297.729101995333,7512.556113854907
2009,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",15958.6,3.420748711589362,4665.235989399892,4509.29811440378
2009,Гостиницы и рестораны,12469.6,3.420748711589362,3645.2838402755183,4667.244498341559
2009,Транспорт и связь,22400.5,3.420748711589362,6548.420211080688,9164.30532534115
2009,Из них связь,20923.1,3.420748711589362,6116.526457822921,8193.859975381107
2009,Финансовая деятельность,42372.9,3.420748711589362,12387.025055784508,14890.217478184575
2009,"Операции с недвижимым имуществом, аренда и предоставление услуг",22609.7,3.420748711589362,6609.576413315374,6991.475340899821
2009,Государственное управление и обеспечение военной безопасности; социальное страхование,23960.0,3.420748711589362,7004.314558045279,7718.313295092769
2009,Образование,13293.6,3.420748711589362,3886.1667783318335,3529.4613578312205
2009,Здравоохранение и предоставление социальных услуг,14819.5,3.420748711589362,4332.238714230051,3794.412859535854
2009,"Предоставление прочих коммунальных, социальных и персональных услуг",15070.0,3.420748711589362,4405.468296733821,4405.423465507764
2009,"Производство лекарственных средств и материалов, применяемых в медицинских целях",,3.420748711589362,,
2009,"Деятельность профессиональная,научная и техническая",,3.420748711589362,,
2009,Деятельность административная и сопутствующие дополнительные услуги,,3.420748711589362,,
2010,"Сельское хозяйство, охота и лесное хозяйство",10668.1,3.7210904484669083,2866.928430722576,3049.6224632152675
2010,"Рыболовство, рыбоводство",23781.9,3.7210904484669083,6391.110436403974,8809.263710613506
2010,Добыча топливно-энергетических полезных ископаемых,,3.7210904484669083,,
2010,"Добыча полезных ископаемых, кроме топливно-энергетических",39895.0,3.7210904484669083,10721.319611146986,18389.368953396945
2010,Обрабатывающие производства,19078.0,3.7210904484669083,5126.991741858935,7322.065830876814
2010,"Производство пищевых продуктов, включая напитки, и табака",,3.7210904484669083,,
2010,Текстильное и швейное производство,10302.1,3.7210904484669083,2768.570165835252,3760.7160372692183
2010,"Производство кожи, изделий из кожи и производство обуви",,3.7210904484669083,,
2010,Обработка древесины и производство изделий из дерева,12720.4,3.7210904484669083,3418.4603078489567,5383.817303601331
2010,Целлюлозно-бумажное производство; издательская и полиграфическая деятельность,20104.3,3.7210904484669083,5402.797991186423,8471.827055968837
2010,Производство кокса и нефтепродуктов,41563.4,3.7210904484669083,11169.68280551314,15219.631424124678
2010,Химическое производство,22228.7,3.7210904484669083,5973.70590901875,8527.550540222084
2010,Производство резиновых и пластмассовых изделий,,3.7210904484669083,,
2010,Производство прочих неметаллических минеральных продуктов,18117.5,3.7210904484669083,4868.868481136873,6754.924591143756
2010,Металлургическое производство и производство готовых металлических изделий,,3.7210904484669083,,
2010,Производство машин и оборудования,20102.5,3.7210904484669083,5402.3142620148465,6115.033246968956
2010,"Производство электрооборудования, электронного и оптического оборудования",20177.8,3.7210904484669083,5422.550265692485,6202.642947211562
2010,Производство транспортных средств и оборудования,20766.4,3.7210904484669083,5580.729704798166,7597.277928105357
2010,Прочие производства,13674.2,3.7210904484669083,3674.7830210990383,6356.192103820512
2010,"Производство и распределение электроэнергии, газа и воды",24156.4,3.7210904484669083,6491.752977934856,9771.73211363211
2010,Строительство,21171.7,3.7210904484669083,5689.649389931587,8172.15854065137
2010,"Оптовая и розничная торговля; ремонт автотранспортных средств, мотоциклов, бытовых изделий и предметов личного пользования",18405.9,3.7210904484669083,4946.372643960655,4905.214488848433
2010,Гостиницы и рестораны,13465.8,3.7210904484669083,3618.777932567567,5077.028565295948
2010,Транспорт и связь,25589.9,3.7210904484669083,6876.98951541021,9968.931332906104
2010,Из них связь,24275.0,3.7210904484669083,6523.625355573207,8913.280881219569
2010,Финансовая деятельность,50120.0,3.7210904484669083,13469.170044133023,16197.578572769184
